"genome1","gene1","genome2","gene2","pident_nucl","palign_nucl"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00609","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00499","98.374","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00610","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00498","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00611","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00497","95.495","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00612","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00496","99.156","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00613","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00495","98.209","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00614","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00494","98.547","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00615","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00493","96.634","99.7533053570488"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00616","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00492","98.664","99.8333333333333"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00617","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00491","99.087","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00618","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00490","97.683","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00619","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00489","96.589","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00620","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00488","93.987","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00621","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00487","95.549","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00622","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00485","94.411","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00623","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00484","97.29","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00624","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00481","93.466","99.8664704242802"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00625","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00480","97.662","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00626","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00479","96.051","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00627","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00478","97.829","99.9506903353057"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00629","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00477","96.539","96.3157894736842"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00630","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00476","98.188","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00631","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00475","98.738","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00632","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00474","97.256","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00633","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00473","98.544","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00634","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00472","96.822","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00635","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00471","97.194","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00636","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00470","98.413","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00637","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00469","97.197","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00638","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00468","97.368","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00639","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00467","93.993","99.7181113460183"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00640","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00457","88.174","100.731562442676"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00641","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00456","84.3735","100.482456140351"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00642","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00466","96.686","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00643","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00465","98.135","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00644","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00464","98.017","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00645","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00463","96.896","100.083963056255"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00646","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00462","89.501","32.9721521115636"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00646","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00462","89.912","20.9786350937354"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00646","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00462","89.912","15.1193173709122"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00646","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00462","90.323","3.12580035308401"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00648","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00461","97.573","99.5169082125604"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00649","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00460","97.042","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00650","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00459","97.699","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00651","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00458","96.534","100.105152471083"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00652","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00455","96.557","97.2362064581744"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00653","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00454","96.003","100.078431372549"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00654","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00453","95.202","100.15015015015"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00655","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00452","95.798","100.42194092827"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00656","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00451","97.35","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00657","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00450","96.667","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00658","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00447","94.444","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00660","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00446","92.9225","99.9515503875969"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00661","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00445","94.128","99.7297297297297"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00662","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00443","97.86","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00663","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00442","96.96","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00664","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00441","96.22","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00665","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00440","94.6605","100.243309002433"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00666","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00439","94.7","99.0383025626894"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00667","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00438","99.259","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00668","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00436","95.029","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00670","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00434","94.716","99.8009950248756"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00671","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00433","90.988","100.045537340619"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00673","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00432","88.304","99.4186046511628"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00674","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00431","90.456","89.3441052856934"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00675","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00430","90.357","98.2565011820331"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00676","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00429","94.788","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00677","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00428","97.877","99.5305164319249"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00678","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00427","96.879","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00679","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00426","96.956","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00680","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00425","98.021","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00681","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00424","95.118","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00683","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00422","98.007","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00684","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00421","97.24","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00685","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00420","95.31","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00686","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00419","93.465","100.040355125101"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00687","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00418","97.658","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00688","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00417","97.139","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00689","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00416","96.675","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","94.627","61.7804503691955"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.341","56.776112915281"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.5865","52.0916626875646"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","94.172","45.4119836591543"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.2015","45.4933109200522"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","91.5095","40.2341480486577"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.3475","38.9708645960444"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.341","55.1781613849323"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.055","50.1738239310177"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.3005","45.4893737033014"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.886","38.8096946748911"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","91.9155","38.8910219357889"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","90.2235","33.6318590643944"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.0615","32.3685756117811"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.5865","48.9979038742027"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.3005","43.9935664202881"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.546","39.3091161925718"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.1315","32.6294371641615"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.161","32.7107644250593"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","90.469","27.4516015536648"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.307","26.1883181010515"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","94.172","40.1853144607549"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.886","35.1809770068403"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.1315","30.496526779124"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.717","23.8168477507137"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.7465","23.8981750116115"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","91.0545","18.639012140217"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.8925","17.3757286876037"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.2015","40.2926105980939"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","91.9155","35.2882731441794"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.161","30.6038229164631"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.7465","23.9241438880527"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","91.776","24.0054711489506"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","90.084","18.7463082775561"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","91.922","17.4830248249428"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","91.5095","33.3541270501683"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","90.2235","28.3497895962538"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","90.469","23.6653393685374"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","91.0545","16.9856603401271"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","90.084","17.066987601025"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","88.392","11.8078247296305"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","90.23","10.5445412770172"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","93.3475","31.6874603835017"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.0615","26.6831229295871"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.307","21.9986727018708"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.8925","15.3189936734605"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","91.922","15.4003209343583"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","90.23","10.1411580629638"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00690","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00415","92.068","8.8778746103505"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00691","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00414","95.675","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00692","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00413","98.742","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00693","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00412","97.628","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00694","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00411","94.872","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00695","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00410","98.256","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00696","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00409","97.371","98.4962406015038"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00697","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00408","93.292","100.2079002079"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00698","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00407","95.548","100.493421052632"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00699","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00406","96.396","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00700","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00405","96.486","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00701","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00404","96.036","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00702","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00403","94.604","100.724637681159"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00703","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00402","95.714","99.6171268334771"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00704","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00401","95.43","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00705","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00400","97.283","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00706","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00399","97.212","100.071530758226"
